Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF2RS1CA,2019.03,674.433,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF2RS1CA,2019.09,675.864,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF2RS1CA,2020.03,696,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF2RS1CA,2020.09,602.856,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2016.09,1402.993,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2017.03,1362.83,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2017.09,1558.657,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2018.03,1437.247,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2018.09,1616.389,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2019.03,1531.721,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2019.09,1742.6,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2020.03,1563.468,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2020.09,1728.879,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2016.09,66.088,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2017.03,69.398,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2017.09,75.9,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2018.03,74.725,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2018.09,81.839,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2019.03,81.395,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2019.09,81.939,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2020.03,78.472,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2020.09,88.719,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA3CA,2016.09,262.537,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2017.03,282.589,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2017.09,286.859,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2018.03,317.094,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2018.09,318.822,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2019.03,361.866,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2019.09,329.301,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2020.03,356.854,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2020.09,357.083,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3BB1CA,2016.09,139.121,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2017.03,150.517,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2017.09,155.55,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2018.03,142.389,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2018.09,145.363,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2019.03,152.792,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2019.09,150.089,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2020.03,148.941,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2020.09,127.264,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3CC1CA,2016.09,1146.566,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC1CA,2017.03,1267.637,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC1CA,2017.09,1214.018,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC1CA,2018.03,1361.223,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC1CA,2018.09,1275.631,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC1CA,2019.03,1447.347,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC1CA,2019.09,1359.074,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC1CA,2020.03,1524.281,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC1CA,2020.09,1490.887,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC2CA,2016.09,106.847,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC2CA,2017.03,104.175,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC2CA,2017.09,107.964,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC2CA,2018.03,101.647,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC2CA,2018.09,105.575,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC2CA,2019.03,98.716,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC2CA,2019.09,106.947,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC2CA,2020.03,97.357,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC2CA,2020.09,102.967,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC3CA,2016.09,329.833,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC3CA,2017.03,327.663,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC3CA,2017.09,361.297,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC3CA,2018.03,362.077,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC3CA,2018.09,364.857,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC3CA,2019.03,343.71,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC3CA,2019.09,372.477,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC3CA,2020.03,376.389,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC3CA,2020.09,381.753,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC4CA,2016.09,102.908,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Printing,Current prices,Unadjusted,
BDCQ.SF3CC4CA,2017.03,97.681,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Printing,Current prices,Unadjusted,
BDCQ.SF3CC4CA,2017.09,103.819,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Printing,Current prices,Unadjusted,
BDCQ.SF3CC4CA,2018.03,98.39,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Printing,Current prices,Unadjusted,
BDCQ.SF3CC4CA,2018.09,103.386,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Printing,Current prices,Unadjusted,
BDCQ.SF3CC4CA,2019.03,97.114,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Printing,Current prices,Unadjusted,
BDCQ.SF3CC4CA,2019.09,101.353,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Printing,Current prices,Unadjusted,
BDCQ.SF3CC4CA,2020.03,94.349,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Printing,Current prices,Unadjusted,
BDCQ.SF3CC4CA,2020.09,95.521,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Printing,Current prices,Unadjusted,
BDCQ.SF3CC5CA,2016.09,374.113,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC5CA,2017.03,377.765,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC5CA,2017.09,395.611,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC5CA,2018.03,392.216,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC5CA,2018.09,406.156,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC5CA,2019.03,403.571,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC5CA,2019.09,422.033,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC5CA,2020.03,407.599,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC5CA,2020.09,421.474,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC6CA,2016.09,154.818,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC6CA,2017.03,145.449,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC6CA,2017.09,152.883,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC6CA,2018.03,149.102,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC6CA,2018.09,165.534,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC6CA,2019.03,164.262,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC6CA,2019.09,167.71,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC6CA,2020.03,165.1,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC6CA,2020.09,178.2,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC7CA,2016.09,435.995,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC7CA,2017.03,432.501,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC7CA,2017.09,475.158,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC7CA,2018.03,467.519,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC7CA,2018.09,505.984,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC7CA,2019.03,491.905,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC7CA,2019.09,528.659,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC7CA,2020.03,508.024,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC7CA,2020.09,539.855,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC8CA,2016.09,650.691,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC8CA,2017.03,650.317,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC8CA,2017.09,691.183,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC8CA,2018.03,678.146,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC8CA,2018.09,716.143,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC8CA,2019.03,715.783,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC8CA,2019.09,750.996,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC8CA,2020.03,727.117,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC8CA,2020.09,829.357,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF3CC9CA,2016.09,108.378,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC9CA,2017.03,105.828,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC9CA,2017.09,116.592,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC9CA,2018.03,111.134,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC9CA,2018.09,118.599,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC9CA,2019.03,113.905,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC9CA,2019.09,122.816,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC9CA,2020.03,118.103,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF3CC9CA,2020.09,123.994,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF3DD1CA,2016.09,350.338,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF3DD1CA,2017.03,338.24,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF3DD1CA,2017.09,385.861,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF3DD1CA,2018.03,378.173,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF3DD1CA,2018.09,419.201,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF3DD1CA,2019.03,394.339,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF3DD1CA,2019.09,444.335,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF3DD1CA,2020.03,422.689,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF3DD1CA,2020.09,473.562,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF3EE1CA,2016.09,2298.437,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Construction,Current prices,Unadjusted,
BDCQ.SF3EE1CA,2017.03,2339.208,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Construction,Current prices,Unadjusted,
BDCQ.SF3EE1CA,2017.09,2512.243,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Construction,Current prices,Unadjusted,
BDCQ.SF3EE1CA,2018.03,2542.268,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Construction,Current prices,Unadjusted,
BDCQ.SF3EE1CA,2018.09,2759.432,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Construction,Current prices,Unadjusted,
BDCQ.SF3EE1CA,2019.03,2781.06,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Construction,Current prices,Unadjusted,
BDCQ.SF3EE1CA,2019.09,2938.744,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Construction,Current prices,Unadjusted,
BDCQ.SF3EE1CA,2020.03,2891.283,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Construction,Current prices,Unadjusted,
BDCQ.SF3EE1CA,2020.09,3216.256,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Construction,Current prices,Unadjusted,
BDCQ.SF3FF1CA,2016.09,1706.375,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF3FF1CA,2017.03,1716.412,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF3FF1CA,2017.09,1774.633,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF3FF1CA,2018.03,1845.884,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF3FF1CA,2018.09,1866.714,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF3FF1CA,2019.03,1897.311,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF3FF1CA,2019.09,1959.007,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF3FF1CA,2020.03,1954.248,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF3FF1CA,2020.09,2010.104,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF3GH1CA,2017.12,2060.134,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
BDCQ.SF3GH1CA,2018.06,1996.087,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
BDCQ.SF3GH1CA,2018.12,2173.654,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
